Lactococcus lactis	Acinetobacter baumannii
Lactococcus lactis	Staphylococcus haemolyticus
Alkaliphilus metalliredigens	Bacteroides sp.
Alkaliphilus metalliredigens	Bacteroides finegoldii
Alkaliphilus metalliredigens	Bacteroides sp.
Alkaliphilus metalliredigens	Croceibacter atlanticus
Alkaliphilus metalliredigens	Bacteroides sp.
Clostridium sp.	Fusobacterium ulcerans
Pseudomonas stutzeri	Clostridium leptum
Bacteroides salanitronis	Lactobacillus oris
Bacteroides salanitronis	Leuconostoc mesenteroides
Bacteroides salanitronis	Streptococcus anginosus
Bacteroides salanitronis	Rothia dentocariosa
Bacteroides salanitronis	Pediococcus claussenii
Bacteroides salanitronis	Leuconostoc kimchii
Bacteroides salanitronis	Streptomyces bingchenggensis
Bacteroides salanitronis	Lactobacillus brevis
Bacteroides salanitronis	Pediococcus pentosaceus
Bacteroides salanitronis	Streptococcus sp.
Bacteroides salanitronis	Streptococcus uberis
Bacteroides salanitronis	Methanobrevibacter smithii
Bacteroides salanitronis	Atopobium parvulum
Bacteroides salanitronis	Streptococcus vestibularis
Bacteroides salanitronis	Actinomyces sp.
Bacteroides salanitronis	Leuconostoc argentinum
Bacteroides salanitronis	Corynebacterium variabile
Bacteroides salanitronis	Lactobacillus antri
Bacteroides salanitronis	Corynebacterium glutamicum
Bacteroides salanitronis	Lactobacillus plantarum
Bacteroides salanitronis	Listeria seeligeri
Bacteroides salanitronis	Streptococcus parauberis
Bacteroides salanitronis	Streptococcus mutans
Bacteroides salanitronis	Streptococcus constellatus
Bacteroides salanitronis	Streptococcus anginosus
Bacteroides salanitronis	Streptococcus thermophilus
Bacteroides salanitronis	Melissococcus plutonius
Bacteroides salanitronis	Actinomyces sp.
Bacteroides salanitronis	Rothia mucilaginosa
Bacteroides salanitronis	Lactobacillus buchneri
Bacteroides salanitronis	Parascardovia denticolens
Bacteroides salanitronis	Cellulomonas fimi
Bacteroides salanitronis	Lactococcus lactis
Bacteroides salanitronis	Actinomyces sp.
Bacteroides salanitronis	Propionibacterium freudenreichii
Bacteroides salanitronis	Streptococcus criceti
Bacteroides salanitronis	Lactobacillus casei
Bacteroides salanitronis	Lactobacillus coryniformis
Bacteroides salanitronis	Streptococcus downei
Bacteroides salanitronis	Actinomyces sp.
Bacteroides salanitronis	Oenococcus oeni
Bacteroides salanitronis	Leuconostoc citreum
Bacteroides salanitronis	Actinomyces sp.
Bacteroides salanitronis	Slackia exigua
Bacteroides salanitronis	Lactobacillus delbrueckii
Bacteroides salanitronis	Actinomyces odontolyticus
Bacteroides salanitronis	Cryptobacterium curtum
Idiomarina sp.	Croceibacter atlanticus
Neisseria subflava	Dorea longicatena
Neisseria subflava	Coprococcus catus
Neisseria subflava	Akkermansia muciniphila
Neisseria subflava	Faecalibacterium prausnitzii
Neisseria subflava	Pseudoflavonifractor capillosus
Neisseria subflava	Coriobacterium glomerans
Neisseria subflava	Subdoligranulum variabile
Neisseria subflava	Treponema succinifaciens
Neisseria subflava	Coprococcus comes
Neisseria subflava	Clostridium sp.
Neisseria subflava	[Eubacterium] cylindroides
Neisseria subflava	Clostridium leptum
Neisseria subflava	Ruminococcaceae bacterium
Neisseria subflava	Oscillibacter valericigenes
Neisseria subflava	Clostridium saccharolyticum
Neisseria subflava	Ruminococcus champanellensis
Neisseria subflava	Eubacterium rectale
Neisseria subflava	Slackia heliotrinireducens
Neisseria subflava	Ruminococcus sp.
Neisseria subflava	Collinsella aerofaciens
Neisseria subflava	Ruminococcus sp.
Neisseria subflava	Ruminococcus obeum
Neisseria subflava	Alistipes sp.
Neisseria subflava	Coprococcus eutactus
Neisseria subflava	Eubacterium siraeum
Neisseria subflava	Eubacterium hallii
Flavobacteriaceae bacterium	Ureaplasma urealyticum
Roseburia hominis	Photorhabdus luminescens
Roseburia hominis	Fusobacterium nucleatum
Roseburia hominis	Fusobacterium varium
Roseburia hominis	Neisseria elongata
Roseburia hominis	Actinomyces coleocanis
Roseburia hominis	Fusobacterium nucleatum
Roseburia hominis	Fusobacterium nucleatum
Roseburia hominis	Xenorhabdus nematophila
Roseburia hominis	Haemophilus ducreyi
Roseburia hominis	Neisseria mucosa
Roseburia hominis	Fusobacterium ulcerans
Roseburia hominis	Dermacoccus sp.
Roseburia hominis	Shewanella putrefaciens
Ruminococcus gnavus	Leifsonia xyli
Ruminococcus gnavus	Oceanicola granulosus
Thioalkalivibrio sp.	Croceibacter atlanticus
