Akkermansia muciniphila	Pseudoalteromonas sp.
Akkermansia muciniphila	Shewanella putrefaciens
Akkermansia muciniphila	Shewanella sp.
Akkermansia muciniphila	Staphylococcus haemolyticus
Akkermansia muciniphila	Staphylococcus pseudintermedius
Akkermansia muciniphila	Streptococcus infantis
Akkermansia muciniphila	Streptococcus pseudopneumoniae
Akkermansia muciniphila	Veillonella sp.
Akkermansia muciniphila	Vibrio alginolyticus
Akkermansia muciniphila	Vibrio furnissii
Akkermansia muciniphila	Vibrio mimicus
Akkermansia muciniphila	Xenorhabdus nematophila
Akkermansia muciniphila	Zymomonas mobilis
Alicyclobacillus acidocaldarius	Fusobacterium ulcerans
Alicyclobacillus acidocaldarius	Pseudoalteromonas haloplanktis
Alistipes putredinis	Actinomyces coleocanis
Alistipes putredinis	Actinomyces odontolyticus
Alistipes putredinis	Actinomyces sp.
Alistipes putredinis	Actinomyces urogenitalis
Alistipes putredinis	Atopobium parvulum
Alistipes putredinis	Atopobium rimae
Alistipes putredinis	Corynebacterium lipophiloflavum
Alistipes putredinis	Corynebacterium resistens
Alistipes putredinis	Corynebacterium striatum
Alistipes putredinis	Corynebacterium variabile
Alistipes putredinis	Fusobacterium nucleatum
Alistipes putredinis	Gemella morbillorum
Alistipes putredinis	Granulicatella adiacens
Alistipes putredinis	Lactobacillus antri
Alistipes putredinis	Lactobacillus brevis
Alistipes putredinis	Lactobacillus rhamnosus
Alistipes putredinis	Lactobacillus sakei
Alistipes putredinis	Lactobacillus ultunensis
Alistipes putredinis	Lactobacillus vaginalis
Alistipes putredinis	Neisseria elongata
Alistipes putredinis	Neisseria mucosa
Alistipes putredinis	Peptostreptococcus stomatis
Alistipes putredinis	Rothia mucilaginosa
Alistipes putredinis	Streptococcus constellatus
Alistipes putredinis	Streptococcus criceti
Alistipes putredinis	Streptococcus cristatus
Alistipes putredinis	Streptococcus dysgalactiae
Alistipes putredinis	Streptococcus equinus
Alistipes putredinis	Streptococcus ictaluri
Alistipes putredinis	Streptococcus infantarius
Alistipes putredinis	Streptococcus mitis
Alistipes putredinis	Streptococcus oralis
Alistipes putredinis	Streptococcus parauberis
Alistipes putredinis	Streptococcus pyogenes
Alistipes putredinis	Streptococcus salivarius
Alistipes putredinis	Streptococcus sanguinis
Alistipes putredinis	Streptococcus suis
Alistipes putredinis	Streptococcus uberis
Alistipes putredinis	Streptococcus urinalis
Alistipes putredinis	Streptococcus vestibularis
Alistipes shahii	Actinomyces odontolyticus
Alistipes shahii	Dermacoccus sp.
Alistipes shahii	Fusobacterium ulcerans
Alistipes shahii	Haemophilus ducreyi
Alistipes shahii	Neisseria mucosa
Alistipes shahii	Shewanella putrefaciens
Alistipes shahii	Staphylococcus haemolyticus
Alistipes shahii	Ureaplasma urealyticum
Alistipes sp.	Acinetobacter haemolyticus
Alistipes sp.	Buchnera aphidicola
Alistipes sp.	Dermacoccus sp.
Alistipes sp.	Enterococcus faecalis
Alistipes sp.	Fusobacterium ulcerans
Alistipes sp.	Granulicatella adiacens
Alistipes sp.	Haemophilus ducreyi
Alistipes sp.	Lactobacillus rhamnosus
Alistipes sp.	Lactobacillus ultunensis
Alistipes sp.	Megasphaera micronuciformis
Alistipes sp.	Neisseria mucosa
Alistipes sp.	Pectobacterium atrosepticum
Alistipes sp.	Pectobacterium carotovorum
Alistipes sp.	Plautia stali
Alistipes sp.	Pseudomonas syringae
Alistipes sp.	Shewanella putrefaciens
Alistipes sp.	Staphylococcus haemolyticus
Alistipes sp.	Streptococcus salivarius
Alistipes sp.	Ureaplasma urealyticum
Alistipes sp.	Vibrio anguillarum
Alkalilimnicola ehrlichii	Croceibacter atlanticus
Alkaliphilus metalliredigens	Bacteroides finegoldii
Alkaliphilus metalliredigens	Bacteroides sp.
Alkaliphilus metalliredigens	Croceibacter atlanticus
Alkaliphilus oremlandii	Croceibacter atlanticus
Alkaliphilus oremlandii	Psychroflexus torquis
Aminobacterium colombiense	Brevibacterium mcbrellneri
Amycolatopsis mediterranei	Bacteroides coprocola
Amycolatopsis mediterranei	Bacteroides coprophilus
Amycolatopsis mediterranei	Bacteroides finegoldii
Amycolatopsis mediterranei	Bacteroides fluxus
Amycolatopsis mediterranei	Bacteroides fragilis
Amycolatopsis mediterranei	Bacteroides plebeius
Amycolatopsis mediterranei	Bacteroides sp.
Amycolatopsis mediterranei	Bacteroides stercoris
Amycolatopsis mediterranei	Croceibacter atlanticus
Amycolatopsis mediterranei	Parabacteroides sp.
Amycolatopsis mediterranei	Paraprevotella xylaniphila
Amycolatopsis mediterranei	Prevotella buccalis
Amycolatopsis mediterranei	Prevotella denticola
Amycolatopsis mediterranei	Prevotella disiens
Amycolatopsis mediterranei	Prevotella marshii
Amycolatopsis mediterranei	Prevotella salivae
Amycolatopsis mediterranei	Prevotella tannerae
Amycolatopsis mediterranei	Prevotella timonensis
Anaerofustis stercorihominis	Fusobacterium ulcerans
Anaerofustis stercorihominis	Pasteurella multocida
Anaerofustis stercorihominis	Prevotella denticola
Anaerolinea thermophila	Croceibacter atlanticus
Anaerolinea thermophila	Ureaplasma urealyticum
Anaeromyxobacter sp.	Bacteroides sp.
Anaeromyxobacter sp.	Bacteroides stercoris
Anaeromyxobacter sp.	Croceibacter atlanticus
Anaeromyxobacter sp.	Enterobacter cloacae
Anaeromyxobacter sp.	Prevotella denticola
Anaeromyxobacter sp.	Rheinheimera sp.
Anaerotruncus colihominis	Pseudoalteromonas haloplanktis
Anoxybacillus flavithermus	Croceibacter atlanticus
Arcanobacterium haemolyticum	Alistipes shahii
Arcanobacterium haemolyticum	Alistipes sp.
Arcobacter sp.	Croceibacter atlanticus
Arthrobacter arilaitensis	Bacteroides coprocola
Arthrobacter arilaitensis	Bacteroides stercoris
Arthrobacter aurescens	Bacteroides coprocola
Arthrobacter aurescens	Bacteroides stercoris
Arthrobacter chlorophenolicus	Bacteroides stercoris
Arthrobacter phenanthrenivorans	Bacteroides coprocola
Arthrobacter phenanthrenivorans	Bacteroides fragilis
Arthrobacter phenanthrenivorans	Bacteroides stercoris
Arthrobacter phenanthrenivorans	Bacteroides uniformis
Arthrobacter phenanthrenivorans	Prevotella disiens
Arthrobacter phenanthrenivorans	Prevotella tannerae
Arthrobacter sp.	Bacteroides finegoldii
Arthrobacter sp.	Bacteroides sp.
Arthrobacter sp.	Bacteroides stercoris
Arthrobacter sp.	Croceibacter atlanticus
Asticcacaulis excentricus	Croceibacter atlanticus
Atopobium parvulum	Alistipes shahii
Atopobium parvulum	Bacteroides coprocola
Atopobium parvulum	Bacteroides coprophilus
Atopobium parvulum	Bacteroides finegoldii
Atopobium parvulum	Bacteroides fluxus
Atopobium parvulum	Bacteroides fragilis
Atopobium parvulum	Bacteroides plebeius
Atopobium parvulum	Bacteroides sp.
Atopobium parvulum	Bacteroides stercoris
Atopobium parvulum	Bacteroides uniformis
Atopobium parvulum	Croceibacter atlanticus
Atopobium parvulum	Odoribacter splanchnicus
Atopobium parvulum	Parabacteroides sp.
Atopobium parvulum	Paraprevotella xylaniphila
Atopobium parvulum	Prevotella buccalis
Atopobium parvulum	Prevotella tannerae
Atopobium parvulum	Sphingobacterium spiritivorum
Atopobium rimae	Alistipes shahii
Atopobium rimae	Alistipes sp.
Atopobium rimae	Bacteroides coprocola
Atopobium rimae	Bacteroides plebeius
Atopobium rimae	Bacteroides stercoris
Atopobium rimae	Bacteroides uniformis
Atopobium rimae	Odoribacter splanchnicus
Azorhizobium caulinodans	Croceibacter atlanticus
Azospirillum brasilense	Citrobacter sp.
Azospirillum brasilense	Croceibacter atlanticus
Azospirillum brasilense	Enterobacter cloacae
Azospirillum brasilense	Klebsiella pneumoniae
Azospirillum brasilense	Rheinheimera sp.
Azospirillum brasilense	Staphylococcus haemolyticus
Azospirillum brasilense	Staphylococcus pseudintermedius
Azospirillum brasilense	Ureaplasma urealyticum
Azospirillum lipoferum	Croceibacter atlanticus
Azospirillum lipoferum	Klebsiella pneumoniae
Bacillus atrophaeus	Bacteroides stercoris
Bacillus cereus	Alistipes shahii
Bacillus cereus	Alistipes sp.
Bacillus cereus	Candidatus Odyssella
Bacillus cereus	Clostridium leptum
Bacillus cereus	Clostridium saccharolyticum
Bacillus cereus	Coprococcus eutactus
Bacillus cereus	Deinococcus radiodurans
Bacillus cereus	Desulfovibrio africanus
Bacillus cereus	Eubacterium rectale
Bacillus cereus	Eubacterium siraeum
Bacillus cereus	Faecalibacterium cf.
Bacillus cereus	Janibacter sp.
Bacillus cereus	Lactococcus lactis
Bacillus cereus	Lawsonia intracellularis
Bacillus cereus	Moorella thermoacetica
Bacillus cereus	Oscillibacter valericigenes
Bacillus cereus	Prevotella sp.
Bacillus cereus	Prochlorococcus marinus
Bacillus cereus	Ruminococcus albus
Bacillus cereus	Ruminococcus champanellensis
Bacillus cereus	Slackia heliotrinireducens
Bacillus clausii	Fusobacterium ulcerans
Bacillus coahuilensis	Alistipes shahii
Bacillus coahuilensis	Alistipes sp.
